0,1,2,dictabert_score
[Q] כיצד נראתה האימפריה הפרסית? [T] האימפריה הפרסית הייתה אימפריה מאורגנת במזרח התיכון. [S] האימפריה הפרסית הייתה קבוצת שבטים ללא שלטון מרכזי וללא ארגון.,0.2,0.81,0.24584868550300598
[Q] כיצד נראתה האימפריה הפרסית? [T] האימפריה הפרסית הייתה אימפריה עתיקה במזרח התיכון. [S] האימפריה הפרסית הייתה תרבות שהתפתחה באירופה הצפונית ולא במזרח התיכון.,0.2,0.81,0.14541824162006378
[Q] מהי התרבות הפיניקית? [T] הפיניקים היו עם קדום שהתמחה במסחר ימי ופיתוח כתב אלפביתי מוקדם באזור הים התיכון. [S] הפיניקים היו עם ימי שהתמחה במסחר לאורך הים התיכון ופיתח מערכות כתב קדומות.,0.6,0.9,0.9763753414154053
[Q] מהי התרבות הפיניקית? [T] הפיניקים היו עם קדום בים התיכון שעסק במסחר ימי. [S] הפיניקים היו עם חקלאי בלבד ללא מסחר ימי וללא שימוש בכתב.,0.2,0.84,0.15560397505760193
[Q] מהי התרבות הפיניקית? [T] הפיניקים פעלו באזור הים התיכון בעת העתיקה. [S] הפיניקים היו תרבות שהתפתחה באמריקה הדרומית והקימה אימפריות הרריות.,0.2,0.6,0.20162111520767212
[Q] מה הייתה התרבות המצרית העתיקה? [T] מצרים העתיקה התפתחה לאורך נהר הנילוס והייתה ידועה בפירמידות ובשלטון מרכזי חזק. [S] מצרים העתיקה התפתחה לאורך הנילוס והייתה ציוויליזציה עם פירמידות ושלטון מרכזי.,0.6,0.97,0.8930041193962097
[Q] מה הייתה התרבות המצרית העתיקה? [T] מצרים העתיקה התפתחה לאורך הנילוס. [S] מצרים העתיקה הייתה תרבות שהתפתחה באירופה הצפונית והייתה מבוססת על שלג וקרח.,0.2,0.83,0.12846355140209198
[Q] מה הייתה התרבות המצרית העתיקה? [T] מצרים העתיקה הייתה תרבות לאורך הנילוס. [S] מצרים העתיקה הייתה קבוצת שבטים נוודים ללא ערים וללא מבנים גדולים.,0.2,0.54,0.1501297801733017
"[Q] מהי יוון העתיקה מבחינה תרבותית? [T] יוון העתיקה תרמה לפילוסופיה, דמוקרטיה ואמנות והשפיעה על העולם המערבי. [S] יוון העתיקה השפיעה על פילוסופיה, דמוקרטיה ואמנות באזור הים התיכון.",0.6,0.67,0.9335905313491821
[Q] מהי יוון העתיקה מבחינה תרבותית? [T] יוון העתיקה תרמה לפילוסופיה ודמוקרטיה. [S] יוון העתיקה הייתה אזור חקלאי קטן ללא כל תרומה תרבותית משמעותית לעולם העתיק.,0.2,0.91,0.09855207800865173
[Q] מהי יוון העתיקה מבחינה תרבותית? [T] יוון העתיקה הייתה תרבות עתיקה בים התיכון. [S] יוון העתיקה הייתה מדינה מודרנית שהתפתחה במאה ה־21 באירופה.,0.2,0.52,0.34118372201919556
[Q] כיצד התנהלה האימפריה האשורית? [T] האימפריה האשורית הייתה אימפריה צבאית חזקה במסופוטמיה שהתבססה על כיבושים ומנהל מרכזי. [S] האימפריה האשורית הייתה אימפריה צבאית במסופוטמיה עם צבא חזק ומערכת שלטון מרכזית.,0.6,0.86,0.9215170741081238
[Q] כיצד התנהלה האימפריה האשורית? [T] אשור הייתה אימפריה במסופוטמיה עם כוח צבאי גדול. [S] האימפריה האשורית הייתה קבוצת שבטים קטנה ללא צבא מאורגן וללא שלטון מרכזי.,0.2,0.88,0.38763681054115295
[Q] כיצד התנהלה האימפריה האשורית? [T] אשור הייתה אימפריה עתיקה במסופוטמיה. [S] האימפריה האשורית הייתה תרבות שהתפתחה באירופה הצפונית ולא קשורה למזרח התיכון.,0.2,0.88,0.1468937247991562
[Q] מה ניתן לומר על האימפריה ההלניסטית? [T] האימפריה ההלניסטית נוצרה לאחר כיבושי אלכסנדר הגדול והפיצה תרבות יוונית באזורים נרחבים. [S] האימפריה ההלניסטית התפתחה לאחר כיבושי אלכסנדר הגדול והפיצה תרבות יוונית במזרח התיכון.,0.6,0.78,0.9224010705947876
[Q] מה ניתן לומר על האימפריה ההלניסטית? [T] האימפריה ההלניסטית התבססה על תרבות יוונית לאחר אלכסנדר הגדול. [S] האימפריה ההלניסטית הייתה קבוצה קטנה של ערים ללא השפעה תרבותית וללא שלטון מרכזי.,0.2,0.66,0.2040398120880127
[Q] מה ניתן לומר על האימפריה ההלניסטית? [T] האימפריה ההלניסטית הייתה תקופה היסטורית חשובה. [S] האימפריה ההלניסטית הייתה מדינה מודרנית באירופה שהתפתחה במאה ה־19.,0.2,0.61,0.2605212926864624
[Q] הסבר את משמעות המהפכה החקלאית הקדומה. [T] המהפכה החקלאית הייתה מעבר של בני אדם מחיי נדודים לחיי קבע והתבססות על חקלאות. [S] המהפכה החקלאית הייתה שינוי מאורח חיים נוודי להתיישבות קבע וחיים חקלאיים.,0.6,0.72,0.9331498742103577
[Q] הסבר את משמעות המהפכה החקלאית הקדומה. [T] המהפכה החקלאית הייתה מעבר לחקלאות וליישובי קבע. [S] המהפכה החקלאית הייתה תקופה שבה בני אדם הפסיקו להשתמש באדמה ועברו לחיים בים בלבד.,0.2,0.79,0.2663915455341339
[Q] הסבר את משמעות המהפכה החקלאית הקדומה. [T] המהפכה החקלאית שינתה את אורח החיים של האדם הקדמון. [S] המהפכה החקלאית התרחשה באירופה המודרנית במאה ה־20 בלבד.,0.3,0.37,0.1957150399684906
[Q] מה ניתן ללמוד על תרבות האינקה? [T] תרבות האינקה התפתחה בדרום אמריקה והייתה אימפריה עם מערכת כבישים וחקלאות הררית מתקדמת. [S] תרבות האינקה התפתחה בדרום אמריקה והייתה אימפריה עם מערכת כבישים וחקלאות בהרים.,0.6,1.0,0.9343174695968628
[Q] מה ניתן ללמוד על תרבות האינקה? [T] תרבות האינקה הייתה אימפריה בדרום אמריקה שהתבססה על חקלאות הררית. [S] תרבות האינקה הייתה תרבות שהתפתחה באירופה העתיקה והשפיעה על רומא.,0.2,0.5,0.19011898338794708
[Q] מה ניתן ללמוד על תרבות האינקה? [T] תרבות האינקה הייתה אימפריה עתיקה בדרום אמריקה. [S] תרבות האינקה הייתה קבוצה קטנה של שבטים באפריקה ללא ערים וללא שלטון מרכזי.,0.2,0.5,0.17513194680213928
"[Q] כיצד תיארו את החיים במסופוטמיה? [T] במסופוטמיה התפתחו מהציוויליזציות הראשונות עם ערים, כתב ושלטון מאורגן. [S] במסופוטמיה התפתחו ערים קדומות, כתב ושלטון מרכזי בין נהרות הפרת והחידקל.",0.6,1.0,0.815942108631134
[Q] כיצד תיארו את החיים במסופוטמיה? [T] מסופוטמיה הייתה אזור של תרבויות קדומות בין שני נהרות. [S] מסופוטמיה הייתה אזור הררי קפוא ללא נהרות וללא ערים.,0.2,0.8,0.20392939448356628
[Q] כיצד תיארו את החיים במסופוטמיה? [T] מסופוטמיה הייתה אזור בין הפרת והחידקל. [S] מסופוטמיה הייתה אזור מדברי בצפון אירופה ללא קשר לנהרות מרכזיים.,0.2,0.84,0.12751106917858124
"[Q] באיזה אופן השפיעה מצרים העתיקה על ההיסטוריה? [T] מצרים העתיקה השפיעה דרך דת, אדריכלות כמו פירמידות ושלטון מרכזי לאורך הנילוס. [S] מצרים העתיקה השפיעה דרך פירמידות, דת ושלטון מרכזי שהתפתח לאורך נהר הנילוס.",0.6,0.89,0.9681727290153503
[Q] באיזה אופן השפיעה מצרים העתיקה על ההיסטוריה? [T] מצרים העתיקה הייתה ציוויליזציה חשובה לאורך הנילוס. [S] מצרים העתיקה הייתה תרבות שהתפתחה באירופה הצפונית והתבססה על קרחונים בלבד.,0.2,0.83,0.2576006352901459
[Q] באיזה אופן השפיעה מצרים העתיקה על ההיסטוריה? [T] מצרים העתיקה התפתחה לאורך הנילוס. [S] מצרים העתיקה הייתה קבוצה קטנה של נוודים ללא ערים וללא מבנים גדולים.,0.2,0.6,0.1900346577167511
"[Q] מה מאפיין את יוון העתיקה מבחינה היסטורית? [T] יוון העתיקה תרמה לפילוסופיה, דמוקרטיה ואמנות והשפיעה על העולם המערבי. [S] יוון העתיקה תרמה לפילוסופיה ודמוקרטיה והשפיעה על אזור הים התיכון.",0.6,0.81,0.9054629802703857
[Q] מה מאפיין את יוון העתיקה מבחינה היסטורית? [T] יוון העתיקה הייתה תרבות מרכזית בעולם העתיק. [S] יוון העתיקה הייתה אזור חקלאי קטן ללא השפעה תרבותית משמעותית.,0.2,0.83,0.15924885869026184
[Q] מה מאפיין את יוון העתיקה מבחינה היסטורית? [T] יוון העתיקה הייתה תרבות עתיקה בים התיכון. [S] יוון העתיקה הייתה מדינה מודרנית באירופה שהתפתחה במאה ה־21.,0.2,0.52,0.32387521862983704
[Q] כיצד התנהלה האימפריה הפרסית? [T] האימפריה הפרסית הייתה אימפריה גדולה במזרח התיכון עם מערכת שלטון מסודרת ומנהל מרכזי. [S] האימפריה הפרסית הייתה אימפריה גדולה במזרח התיכון עם שלטון מרכזי ומערכת מנהלית מאורגנת.,0.6,0.96,0.9568176865577698
[Q] כיצד התנהלה האימפריה הפרסית? [T] האימפריה הפרסית הייתה אימפריה מאורגנת במזרח התיכון. [S] האימפריה הפרסית הייתה קבוצה קטנה של שבטים ללא שלטון מרכזי וללא ארגון.,0.2,0.81,0.26271215081214905
[Q] כיצד התנהלה האימפריה הפרסית? [T] האימפריה הפרסית הייתה אימפריה עתיקה במזרח התיכון. [S] האימפריה הפרסית הייתה תרבות שהתפתחה באירופה הצפונית ולא במזרח התיכון.,0.2,0.81,0.14424967765808105
[Q] כיצד ניתן להגדיר את התרבות הפיניקית? [T] הפיניקים היו עם קדום שהתמחה במסחר ימי ופיתוח כתב אלפביתי מוקדם באזור הים התיכון. [S] הפיניקים היו עם ימי שהתמחה במסחר בים התיכון ופיתח אלפבית קדום שהשפיע על שיטות כתב.,0.6,0.9,0.9636229872703552
[Q] כיצד ניתן להגדיר את התרבות הפיניקית? [T] הפיניקים היו עם קדום באזור הים התיכון שעסק במסחר ימי. [S] הפיניקים היו עם שהתבסס על חקלאות בלבד ולא עסק כלל במסחר ימי או בפיתוח כתב.,0.2,0.84,0.2152426689863205
[Q] כיצד ניתן להגדיר את התרבות הפיניקית? [T] הפיניקים פעלו באזור הים התיכון בעת העתיקה. [S] הפיניקים היו תרבות שהתפתחה באמריקה הדרומית והשפיעה על תרבויות האנדים.,0.2,0.6,0.25879189372062683
"[Q] מה ניתן להסיק על מצרים העתיקה? [T] מצרים העתיקה התפתחה לאורך נהר הנילוס והייתה ידועה בפירמידות, דת ושלטון מרכזי חזק. [S] מצרים העתיקה התפתחה לאורך הנילוס והייתה ציוויליזציה עם פירמידות ושלטון מרכזי חזק.",0.6,0.94,0.8870812058448792
[Q] מה ניתן להסיק על מצרים העתיקה? [T] מצרים העתיקה הייתה ציוויליזציה שהתפתחה לאורך הנילוס. [S] מצרים העתיקה הייתה קבוצה קטנה של נוודים ללא ערים וללא מבנים משמעותיים.,0.2,0.56,0.17073455452919006
[Q] מה ניתן להסיק על מצרים העתיקה? [T] מצרים העתיקה הייתה תרבות עתיקה לאורך הנילוס. [S] מצרים העתיקה הייתה מדינה מודרנית באירופה שהתפתחה במאה ה־19.,0.2,0.5,0.18901371955871582
"[Q] באיזה אופן פעלה יוון העתיקה? [T] יוון העתיקה הייתה תרבות שהשפיעה על פילוסופיה, דמוקרטיה ואמנות בעולם העתיק. [S] יוון העתיקה תרמה לפילוסופיה, דמוקרטיה ואמנות באזור הים התיכון והשפיעה על תרבות המערב.",0.6,0.74,0.9078782200813293
[Q] באיזה אופן פעלה יוון העתיקה? [T] יוון העתיקה תרמה לפילוסופיה ודמוקרטיה. [S] יוון העתיקה הייתה אזור חקלאי קטן ללא תרומה תרבותית משמעותית לעולם העתיק.,0.2,0.91,0.16283811628818512
[Q] באיזה אופן פעלה יוון העתיקה? [T] יוון העתיקה הייתה תרבות עתיקה בים התיכון. [S] יוון העתיקה הייתה מדינה מודרנית שהתפתחה במאה ה־21 באירופה.,0.2,0.52,0.42077580094337463
[Q] מה מאפיין את האימפריה האשורית? [T] האימפריה האשורית הייתה אימפריה צבאית חזקה במסופוטמיה שהתבססה על כיבושים ומנהל מרכזי. [S] האימפריה האשורית הייתה אימפריה צבאית במסופוטמיה עם צבא חזק ומערכת שלטון מרכזית.,0.6,0.86,0.9375933408737183
[Q] מה מאפיין את האימפריה האשורית? [T] אשור הייתה אימפריה עתיקה במסופוטמיה. [S] האימפריה האשורית הייתה קבוצת שבטים קטנה ללא צבא מאורגן וללא שלטון מרכזי.,0.2,0.88,0.2874021530151367
[Q] מה מאפיין את האימפריה האשורית? [T] אשור הייתה אימפריה במסופוטמיה. [S] האימפריה האשורית הייתה תרבות שהתפתחה באירופה הצפונית ולא קשורה למזרח התיכון.,0.2,0.87,0.14517605304718018
[Q] כיצד התפתחה האימפריה ההלניסטית? [T] האימפריה ההלניסטית נוצרה לאחר כיבושי אלכסנדר הגדול והפיצה תרבות יוונית באזורים נרחבים. [S] האימפריה ההלניסטית התפתחה לאחר כיבושי אלכסנדר הגדול והפיצה תרבות יוונית במזרח התיכון ובאזורים שכנים.,0.6,0.78,0.9969940781593323
[Q] כיצד התפתחה האימפריה ההלניסטית? [T] האימפריה ההלניסטית התבססה על תרבות יוונית לאחר אלכסנדר הגדול. [S] האימפריה ההלניסטית הייתה קבוצה קטנה של ערים ללא השפעה תרבותית וללא שלטון מרכזי.,0.2,0.66,0.23317931592464447
[Q] כיצד התפתחה האימפריה ההלניסטית? [T] האימפריה ההלניסטית הייתה תקופה היסטורית חשובה. [S] האימפריה ההלניסטית הייתה מדינה מודרנית באירופה שהתפתחה במאה ה־19.,0.2,0.61,0.43597307801246643
"[Q] כיצד ניתן להסביר את תפקידה של מסופוטמיה בהתפתחות הציוויליזציה? [T] מסופוטמיה הייתה אזור בין נהרות הפרת והחידקל שבו התפתחו מהציוויליזציות הראשונות, כולל ערים, כתב ושלטון מאורגן. [S] מסופוטמיה הייתה אזור בין הפרת והחידקל שבו קמו ציוויליזציות קדומות עם ערים, כתב ומערכות שלטון.",0.8,0.95,0.9355216026306152
[Q] כיצד ניתן להסביר את תפקידה של מסופוטמיה בהתפתחות הציוויליזציה? [T] מסופוטמיה הייתה אזור בין שני נהרות מרכזיים שבו התפתחו תרבויות קדומות. [S] מסופוטמיה הייתה אזור הררי בצפון אירופה שבו חיו שבטים נוודים ללא ערים או כתב.,0.2,0.48,0.21623742580413818
[Q] כיצד ניתן להסביר את תפקידה של מסופוטמיה בהתפתחות הציוויליזציה? [T] מסופוטמיה היא אזור בין הפרת והחידקל. [S] מסופוטמיה היא אזור מדברי קפוא בצפון אמריקה ללא נהרות וללא יישובים קדומים.,0.2,0.76,0.1416635364294052
"[Q] מה ניתן לומר על התפתחות האימפריה הרומית? [T] האימפריה הרומית התפתחה מאיטליה והפכה לאימפריה עצומה ששלטה באירופה, צפון אפריקה והמזרח התיכון. [S] האימפריה הרומית התפתחה מאיטליה והתרחבה לאירופה, צפון אפריקה והמזרח התיכון באמצעות כיבושים ושלטון מרכזי.",0.8,1.0,0.9429468512535095
[Q] מה ניתן לומר על התפתחות האימפריה הרומית? [T] רומא החלה באיטליה והתרחבה לאזורים רבים סביב הים התיכון. [S] האימפריה הרומית נוצרה בדרום אמריקה והתבססה על תרבות האינקה.,0.2,0.0,0.22435128688812256
[Q] מה ניתן לומר על התפתחות האימפריה הרומית? [T] רומא הייתה אימפריה עתיקה באירופה. [S] רומא הייתה עיר קטנה בלבד ללא התרחבות וללא מערכת שלטון אימפריאלית.,0.3,0.5,0.20642085373401642
"[Q] באיזה אופן השפיעה מצרים העתיקה על ההיסטוריה האנושית? [T] מצרים העתיקה השפיעה דרך דת, אדריכלות כמו פירמידות ושלטון מרכזי שהתפתח לאורך הנילוס. [S] מצרים העתיקה השפיעה דרך בניית פירמידות, דת ושלטון מרכזי חזק שהתבסס לאורך נהר הנילוס.",0.8,0.89,0.9763631224632263
[Q] באיזה אופן השפיעה מצרים העתיקה על ההיסטוריה האנושית? [T] מצרים העתיקה הייתה ציוויליזציה לאורך הנילוס. [S] מצרים העתיקה הייתה תרבות שהתפתחה באירופה הצפונית והתבססה על קרחונים ונהרות קפואים.,0.2,0.83,0.6217522621154785
"[Q] באיזה אופן השפיעה מצרים העתיקה על ההיסטוריה האנושית? [T] מצרים העתיקה התפתחה לאורך הנילוס. [S] מצרים העתיקה הייתה קבוצה קטנה של נוודים ללא ערים, ללא פירמידות וללא שלטון מרכזי.",0.3,0.6,0.22214633226394653
"[Q] כיצד ניתן לתאר את תרבות יוון העתיקה והשפעתה? [T] יוון העתיקה תרמה לפילוסופיה, דמוקרטיה ואמנות והשפיעה רבות על העולם המערבי. [S] יוון העתיקה תרמה לפילוסופיה, דמוקרטיה ואמנות והשפיעה על תרבות הים התיכון והעולם המערבי.",0.8,1.0,0.9433885812759399
[Q] כיצד ניתן לתאר את תרבות יוון העתיקה והשפעתה? [T] יוון העתיקה הייתה תרבות מרכזית בעולם העתיק. [S] יוון העתיקה הייתה אזור חקלאי קטן ללא ערים משמעותיות וללא השפעה תרבותית.,0.2,0.83,0.17693568766117096
[Q] כיצד ניתן לתאר את תרבות יוון העתיקה והשפעתה? [T] יוון העתיקה הייתה תרבות עתיקה בים התיכון. [S] יוון העתיקה הייתה מדינה מודרנית שהתפתחה במאה ה־21.,0.2,0.52,0.279276967048645
[Q] מהי האימפריה הפרסית וכיצד התנהלה? [T] האימפריה הפרסית הייתה אימפריה גדולה במזרח התיכון עם מערכת שלטון מסודרת ומנהל מרכזי מתקדם. [S] האימפריה הפרסית הייתה אימפריה גדולה במזרח התיכון עם מערכת שלטון מאורגנת ומנהל מרכזי ששלט על אזורים רבים.,0.8,1.0,0.9193211793899536
[Q] מהי האימפריה הפרסית וכיצד התנהלה? [T] האימפריה הפרסית הייתה אימפריה מאורגנת במזרח התיכון. [S] האימפריה הפרסית הייתה קבוצת שבטים קטנה ללא שלטון מרכזי וללא ארגון מדיני.,0.2,0.81,0.2840357720851898
[Q] מהי האימפריה הפרסית וכיצד התנהלה? [T] האימפריה הפרסית הייתה אימפריה עתיקה במזרח התיכון. [S] האימפריה הפרסית הייתה תרבות שהתפתחה באירופה הצפונית ולא הייתה קשורה למזרח התיכון.,0.2,0.81,0.1142280176281929
"[Q] כיצד ניתן להסביר את תפקידה של מסופוטמיה בהתפתחות הציוויליזציה? [T] מסופוטמיה הייתה אזור בין נהרות הפרת והחידקל שבו התפתחו מהציוויליזציות הראשונות, כולל ערים, כתב ושלטון מאורגן. [S] מסופוטמיה הייתה אזור בין הפרת והחידקל שבו קמו ציוויליזציות קדומות עם ערים, כתב ומערכות שלטון.",0.8,0.95,0.9355216026306152
[Q] כיצד ניתן להסביר את תפקידה של מסופוטמיה בהתפתחות הציוויליזציה? [T] מסופוטמיה הייתה אזור בין שני נהרות מרכזיים שבו התפתחו תרבויות קדומות. [S] מסופוטמיה הייתה אזור הררי בצפון אירופה שבו חיו שבטים נוודים ללא ערים או כתב.,0.2,0.48,0.21623742580413818
[Q] כיצד ניתן להסביר את תפקידה של מסופוטמיה בהתפתחות הציוויליזציה? [T] מסופוטמיה היא אזור בין הפרת והחידקל. [S] מסופוטמיה היא אזור מדברי קפוא בצפון אמריקה ללא נהרות וללא יישובים קדומים.,0.2,0.76,0.1416635364294052
"[Q] מה ניתן לומר על התפתחות האימפריה הרומית? [T] האימפריה הרומית התפתחה מאיטליה והפכה לאימפריה עצומה ששלטה באירופה, צפון אפריקה והמזרח התיכון. [S] האימפריה הרומית התפתחה מאיטליה והתרחבה לאירופה, צפון אפריקה והמזרח התיכון באמצעות כיבושים ושלטון מרכזי.",0.8,1.0,0.9429468512535095
[Q] מה ניתן לומר על התפתחות האימפריה הרומית? [T] רומא החלה באיטליה והתרחבה לאזורים רבים סביב הים התיכון. [S] האימפריה הרומית נוצרה בדרום אמריקה והתבססה על תרבות האינקה.,0.2,0.0,0.22435128688812256
[Q] מה ניתן לומר על התפתחות האימפריה הרומית? [T] רומא הייתה אימפריה עתיקה באירופה. [S] רומא הייתה עיר קטנה בלבד ללא התרחבות וללא מערכת שלטון אימפריאלית.,0.3,0.5,0.20642085373401642
"[Q] באיזה אופן השפיעה מצרים העתיקה על ההיסטוריה האנושית? [T] מצרים העתיקה השפיעה דרך דת, אדריכלות כמו פירמידות ושלטון מרכזי שהתפתח לאורך הנילוס. [S] מצרים העתיקה השפיעה דרך בניית פירמידות, דת ושלטון מרכזי חזק שהתבסס לאורך נהר הנילוס.",0.8,0.89,0.9763631224632263
[Q] באיזה אופן השפיעה מצרים העתיקה על ההיסטוריה האנושית? [T] מצרים העתיקה הייתה ציוויליזציה לאורך הנילוס. [S] מצרים העתיקה הייתה תרבות שהתפתחה באירופה הצפונית והתבססה על קרחונים ונהרות קפואים.,0.2,0.83,0.6217522621154785
"[Q] באיזה אופן השפיעה מצרים העתיקה על ההיסטוריה האנושית? [T] מצרים העתיקה התפתחה לאורך הנילוס. [S] מצרים העתיקה הייתה קבוצה קטנה של נוודים ללא ערים, ללא פירמידות וללא שלטון מרכזי.",0.3,0.6,0.22214633226394653
"[Q] כיצד ניתן לתאר את תרבות יוון העתיקה והשפעתה? [T] יוון העתיקה תרמה לפילוסופיה, דמוקרטיה ואמנות והשפיעה רבות על העולם המערבי. [S] יוון העתיקה תרמה לפילוסופיה, דמוקרטיה ואמנות והשפיעה על תרבות הים התיכון והעולם המערבי.",0.8,1.0,0.9433885812759399
[Q] כיצד ניתן לתאר את תרבות יוון העתיקה והשפעתה? [T] יוון העתיקה הייתה תרבות מרכזית בעולם העתיק. [S] יוון העתיקה הייתה אזור חקלאי קטן ללא ערים משמעותיות וללא השפעה תרבותית.,0.2,0.83,0.17693568766117096
[Q] כיצד ניתן לתאר את תרבות יוון העתיקה והשפעתה? [T] יוון העתיקה הייתה תרבות עתיקה בים התיכון. [S] יוון העתיקה הייתה מדינה מודרנית שהתפתחה במאה ה־21.,0.2,0.52,0.279276967048645
[Q] מהי האימפריה הפרסית וכיצד התנהלה? [T] האימפריה הפרסית הייתה אימפריה גדולה במזרח התיכון עם מערכת שלטון מסודרת ומנהל מרכזי מתקדם. [S] האימפריה הפרסית הייתה אימפריה גדולה במזרח התיכון עם מערכת שלטון מאורגנת ומנהל מרכזי ששלט על אזורים רבים.,0.8,1.0,0.9193211793899536
"[Q] מה ניתן ללמוד על מבנה החברה במצרים העתיקה? [T] במצרים העתיקה התקיימה חברה היררכית עם פרעה בראש, אחריו כהנים, פקידים ואיכרים. [S] במצרים העתיקה הייתה חברה מסודרת עם פרעה בראש והיררכיה של כהנים, פקידים ואיכרים.",0.8,0.73,0.888728678226471
[Q] מה ניתן ללמוד על מבנה החברה במצרים העתיקה? [T] החברה במצרים הייתה בנויה ממעמדות שונים תחת שלטון פרעה. [S] החברה במצרים העתיקה הייתה מורכבת ממעמדות שונים ללא שלטון מרכזי כלל.,0.3,0.64,0.37204280495643616
[Q] מה ניתן ללמוד על מבנה החברה במצרים העתיקה? [T] במצרים העתיקה התקיימה מערכת שלטונית ומעמדית. [S] במצרים העתיקה לא היו מעמדות מסודרים והכול התנהל כשבטים נודדים.,0.2,0.0,0.2719367444515228
[Q] כיצד התפתחה הכתיבה במסופוטמיה? [T] במסופוטמיה התפתחה הכתב היתדות כאחת ממערכות הכתב הראשונות בעולם. [S] במסופוטמיה התפתח כתב יתדות קדום ששימש לניהול מסחר ורישום.,0.8,0.53,0.8797792792320251
[Q] כיצד התפתחה הכתיבה במסופוטמיה? [T] הכתב במסופוטמיה שימש לתיעוד עסקי ומשפטי. [S] הכתב במסופוטמיה שימש בעיקר לציור מפות מודרניות של מדינות.,0.2,1.0,0.29385367035865784
[Q] כיצד התפתחה הכתיבה במסופוטמיה? [T] במסופוטמיה פותחה מערכת כתב קדומה. [S] במסופוטמיה לא הייתה כתיבה כלל והכול עבר בעל פה בלבד.,0.3,0.0,0.17286385595798492
[Q] מה מאפיין את התרבות הפיניקית מבחינה היסטורית? [T] הפיניקים היו סוחרים ימיים שפעלו בים התיכון ופיתחו אלפבית מוקדם. [S] הפיניקים היו עם ימי שפיתח אלפבית קדום ועסק במסחר ימי בים התיכון.,0.8,0.98,0.9797511100769043
[Q] מה מאפיין את התרבות הפיניקית מבחינה היסטורית? [T] הפיניקים עסקו במסחר ימי ופיתוח כתב. [S] הפיניקים היו חקלאים בלבד ללא קשר לים וללא מערכות כתב.,0.2,0.69,0.19641119241714478
[Q] מה מאפיין את התרבות הפיניקית מבחינה היסטורית? [T] הפיניקים היו עם קדום באזור הים התיכון. [S] הפיניקים היו תרבות שהתפתחה באירופה הצפונית ללא קשר לים התיכון.,0.2,0.92,0.17276988923549652
[Q] מה ניתן להסיק על התפתחות הדמוקרטיה ביוון העתיקה? [T] ביוון העתיקה התפתחה דמוקרטיה באתונה שבה אזרחים השתתפו בקבלת החלטות. [S] ביוון העתיקה התפתחה דמוקרטיה באתונה שבה אזרחים השתתפו בהחלטות פוליטיות מסוימות.,0.8,1.0,0.8873354196548462
[Q] מה ניתן להסיק על התפתחות הדמוקרטיה ביוון העתיקה? [T] הדמוקרטיה התפתחה באתונה ביוון העתיקה. [S] הדמוקרטיה ביוון העתיקה הייתה מערכת שבה רק מלכים שלטו ללא כל השתתפות ציבורית.,0.2,0.63,0.19531401991844177
[Q] מה ניתן להסיק על התפתחות הדמוקרטיה ביוון העתיקה? [T] יוון העתיקה תרמה להתפתחות רעיונות דמוקרטיים. [S] יוון העתיקה הייתה חברה ללא כל מערכת פוליטית או שלטונית.,0.3,0.83,0.11664414405822754
[Q] כיצד התנהלה האימפריה הבבלית מבחינה חוקית? [T] האימפריה הבבלית התאפיינה בחוקי חמורבי שהיו בין קובצי החוקים הקדומים. [S] בבבל פותחו חוקי חמורבי שהסדירו חיי חברה ומשפט במסופוטמיה.,0.8,0.2,0.9072142839431763
[Q] כיצד התנהלה האימפריה הבבלית מבחינה חוקית? [T] בבבל היו חוקים כתובים שהסדירו את החיים. [S] בבבל לא היו חוקים כתובים והכול התנהל לפי החלטות אקראיות של תושבים.,0.2,0.0,0.29240283370018005
[Q] כיצד התנהלה האימפריה הבבלית מבחינה חוקית? [T] האימפריה הבבלית התבססה על מערכת חוקים קדומה. [S] האימפריה הבבלית הייתה חברה מודרנית עם חוקים דיגיטליים.,0.2,0.74,0.36458927392959595
"[Q] מה ניתן ללמוד על התפשטות האימפריה הרומית? [T] האימפריה הרומית התפשטה דרך כיבושים ויצרה מערכת דרכים ושלטון מאוחד. [S] האימפריה הרומית התפשטה באירופה, צפון אפריקה והמזרח התיכון באמצעות כיבושים ומערכת שלטון מסודרת.",0.8,0.89,0.9063901305198669
[Q] מה ניתן ללמוד על התפשטות האימפריה הרומית? [T] רומא התפשטה סביב הים התיכון. [S] רומא הייתה עיר קטנה בלבד שלא התרחבה מעבר לאיטליה.,0.2,0.66,0.1921178698539734
[Q] מה ניתן ללמוד על התפשטות האימפריה הרומית? [T] האימפריה הרומית הייתה אימפריה רחבת ידיים. [S] האימפריה הרומית הייתה מדינה מודרנית שהתפתחה לאחר מלחמת העולם השנייה.,0.2,0.93,0.20241868495941162
[Q] מהי האימפריה הפרסית וכיצד התנהלה? [T] האימפריה הפרסית הייתה אימפריה מאורגנת במזרח התיכון. [S] האימפריה הפרסית הייתה קבוצת שבטים קטנה ללא שלטון מרכזי וללא ארגון מדיני.,0.2,0.81,0.2840357720851898
[Q] מהי האימפריה הפרסית וכיצד התנהלה? [T] האימפריה הפרסית הייתה אימפריה עתיקה במזרח התיכון. [S] האימפריה הפרסית הייתה תרבות שהתפתחה באירופה הצפונית ולא הייתה קשורה למזרח התיכון.,0.2,0.81,0.1142280176281929
